"","mean_air_temp_degC_anomaly_combined","d15N_anomaly_mean_1800_1850","fish_present_binary","lake_name","taxonomic_group","mid_cm","fish","trophic_level","date_mid_AD_combo","state","time_seq","abundance","trophic_level_tax_group"
"1",-0.632820512820513,-0.0678564323161766,0,"Black Rock","Cercozoa",16.25,1,"Heterotrophic protists",1708.12,"Wyoming",1,0.304327151688065,"Heterotrophic protists - Cercozoa"
"2",-0.632820512820513,0.0559055663161763,0,"Black Rock","Cercozoa",15.75,1,"Heterotrophic protists",1721.05,"Wyoming",2,0.311467673430864,"Heterotrophic protists - Cercozoa"
"3",-0.632820512820513,-0.324136841316177,0,"Black Rock","Cercozoa",15.25,1,"Heterotrophic protists",1733.75,"Wyoming",3,0.331247206079571,"Heterotrophic protists - Cercozoa"
"4",-0.632820512820513,0.160656982316176,0,"Black Rock","Cercozoa",14.75,1,"Heterotrophic protists",1746.85,"Wyoming",4,0.388108108108108,"Heterotrophic protists - Cercozoa"
"5",-0.632820512820513,-0.155895768316176,0,"Black Rock","Cercozoa",14.25,1,"Heterotrophic protists",1759.84,"Wyoming",5,0.444344703770197,"Heterotrophic protists - Cercozoa"
"6",-0.632820512820513,0.125286374316176,0,"Black Rock","Cercozoa",13.75,1,"Heterotrophic protists",1772.93,"Wyoming",6,0.251644167532018,"Heterotrophic protists - Cercozoa"
"7",-0.632820512820513,-0.179509435316176,0,"Black Rock","Cercozoa",13.25,1,"Heterotrophic protists",1786.2,"Wyoming",7,0.346067415730337,"Heterotrophic protists - Cercozoa"
"8",-0.632820512820513,0.195507434316176,0,"Black Rock","Cercozoa",12.75,1,"Heterotrophic protists",1800.27,"Wyoming",8,0.356541268950028,"Heterotrophic protists - Cercozoa"
"9",-0.632820512820513,-0.483884660316177,0,"Black Rock","Cercozoa",12.25,1,"Heterotrophic protists",1814.6,"Wyoming",9,0.305033353547605,"Heterotrophic protists - Cercozoa"
"10",-0.632820512820513,0.0449022663161767,0,"Black Rock","Cercozoa",11.75,1,"Heterotrophic protists",1829.56,"Wyoming",10,0.276524644945698,"Heterotrophic protists - Cercozoa"
"11",-0.632820512820513,0.243474959683823,0,"Black Rock","Cercozoa",11.25,1,"Heterotrophic protists",1844.15,"Wyoming",11,0.453996983408748,"Heterotrophic protists - Cercozoa"
"12",-0.632820512820513,0.182863642316176,0,"Black Rock","Cercozoa",10.75,1,"Heterotrophic protists",1858.57,"Wyoming",12,0.310187531677648,"Heterotrophic protists - Cercozoa"
"13",-0.632820512820513,-0.397580288316177,0,"Black Rock","Cercozoa",10.25,1,"Heterotrophic protists",1873.1,"Wyoming",13,0.361904761904762,"Heterotrophic protists - Cercozoa"
"14",-0.632820512820513,-0.374983661683824,0,"Black Rock","Cercozoa",9.75,1,"Heterotrophic protists",1887.9,"Wyoming",14,0.340562990309183,"Heterotrophic protists - Cercozoa"
"15",-0.632820512820513,-0.281788640316177,0,"Black Rock","Cercozoa",9.25,1,"Heterotrophic protists",1902.1,"Wyoming",15,0.386626660951565,"Heterotrophic protists - Cercozoa"
"16",-0.911666666666667,-0.566021512683824,0,"Black Rock","Cercozoa",8.75,1,"Heterotrophic protists",1913.6,"Wyoming",16,0.349434290687554,"Heterotrophic protists - Cercozoa"
"17",-0.586666666666666,-0.772251816316177,0,"Black Rock","Cercozoa",8.25,1,"Heterotrophic protists",1924.9,"Wyoming",17,0.309272300469484,"Heterotrophic protists - Cercozoa"
"18",-0.165238095238095,-0.833502265683824,0,"Black Rock","Cercozoa",7.75,1,"Heterotrophic protists",1937.2,"Wyoming",18,0.344905660377358,"Heterotrophic protists - Cercozoa"
"19",-0.103333333333333,-0.938268280316176,0,"Black Rock","Cercozoa",7.25,1,"Heterotrophic protists",1949.3,"Wyoming",19,0.255187885586091,"Heterotrophic protists - Cercozoa"
"20",0.331515151515152,-1.23002476468382,0,"Black Rock","Cercozoa",6.75,1,"Heterotrophic protists",1959.7,"Wyoming",20,0.293350717079531,"Heterotrophic protists - Cercozoa"
"21",-0.475555555555555,-0.931577660316177,0,"Black Rock","Cercozoa",6.25,1,"Heterotrophic protists",1968.6,"Wyoming",21,0.299918500407498,"Heterotrophic protists - Cercozoa"
"22",-0.164444444444444,-1.32707589668382,1,"Black Rock","Cercozoa",5.75,1,"Heterotrophic protists",1976.8,"Wyoming",22,0.232909860859044,"Heterotrophic protists - Cercozoa"
"23",-0.00888888888888895,-1.76470964031618,1,"Black Rock","Cercozoa",5.25,1,"Heterotrophic protists",1984.6,"Wyoming",23,0.231347962382445,"Heterotrophic protists - Cercozoa"
"24",-0.386666666666667,-1.84354409768382,1,"Black Rock","Cercozoa",4.75,1,"Heterotrophic protists",1991.4,"Wyoming",24,0.170605187319885,"Heterotrophic protists - Cercozoa"
"25",-0.243809523809524,-2.22636242031618,1,"Black Rock","Cercozoa",4.25,1,"Heterotrophic protists",1997.1,"Wyoming",25,0.16951566951567,"Heterotrophic protists - Cercozoa"
"26",0.393333333333333,-2.40213598468382,1,"Black Rock","Cercozoa",3.75,1,"Heterotrophic protists",2002.63,"Wyoming",26,0.160572337042925,"Heterotrophic protists - Cercozoa"
"27",0.463333333333333,-2.78447870031618,1,"Black Rock","Cercozoa",3.25,1,"Heterotrophic protists",2006.9,"Wyoming",27,0.149592798971282,"Heterotrophic protists - Cercozoa"
"28",0.413333333333333,-2.67608959168382,1,"Black Rock","Cercozoa",2.75,1,"Heterotrophic protists",2011.16,"Wyoming",28,0.117880317231435,"Heterotrophic protists - Cercozoa"
"29",1.01333333333333,-3.21904370031618,1,"Black Rock","Cercozoa",2.25,1,"Heterotrophic protists",2014.3,"Wyoming",29,0.102694260054666,"Heterotrophic protists - Cercozoa"
"30",1.18833333333333,-3.06610787568382,1,"Black Rock","Cercozoa",1.75,1,"Heterotrophic protists",2016.95,"Wyoming",30,0.126675313445741,"Heterotrophic protists - Cercozoa"
"31",0.363333333333333,-3.97928270031618,1,"Black Rock","Cercozoa",1.25,1,"Heterotrophic protists",2018.81,"Wyoming",31,0.119391916944753,"Heterotrophic protists - Cercozoa"
"32",0.313333333333333,-2.95418421968382,1,"Black Rock","Cercozoa",0.75,1,"Heterotrophic protists",2019.97,"Wyoming",32,0.165685119748724,"Heterotrophic protists - Cercozoa"
"33",0.613333333333333,-2.89605142168382,1,"Black Rock","Cercozoa",0.25,1,"Heterotrophic protists",2020.5,"Wyoming",33,0.2527352297593,"Heterotrophic protists - Cercozoa"
"34",-0.143333333333333,0.2671895625,0,"Bullfrog","Cercozoa",25.75,1,"Heterotrophic protists",1760.24,"California",1,0.171794871794872,"Heterotrophic protists - Cercozoa"
"35",-0.143333333333333,-0.0080579375,0,"Bullfrog","Cercozoa",22.75,1,"Heterotrophic protists",1804.68,"California",2,0.113888888888889,"Heterotrophic protists - Cercozoa"
"36",-0.143333333333333,-0.1392935375,1,"Bullfrog","Cercozoa",16.25,1,"Heterotrophic protists",1893.05,"California",3,0.0118303571428571,"Heterotrophic protists - Cercozoa"
"37",-0.143333333333333,-0.1601947375,1,"Bullfrog","Cercozoa",15.75,1,"Heterotrophic protists",1900.48,"California",4,0.0127442650807137,"Heterotrophic protists - Cercozoa"
"38",-0.292222222222222,-0.2563637375,1,"Bullfrog","Cercozoa",15.25,1,"Heterotrophic protists",1905.65,"California",5,0.0168826069886141,"Heterotrophic protists - Cercozoa"
"39",-0.615833333333333,-0.00105163749999998,1,"Bullfrog","Cercozoa",14.75,1,"Heterotrophic protists",1912.08,"California",6,0.104303428154632,"Heterotrophic protists - Cercozoa"
"40",-0.278333333333333,-0.0611056375,1,"Bullfrog","Cercozoa",13.75,1,"Heterotrophic protists",1922.84,"California",7,0.01984,"Heterotrophic protists - Cercozoa"
"41",0.576666666666667,-0.2622865375,1,"Bullfrog","Cercozoa",12.75,1,"Heterotrophic protists",1932.45,"California",8,0.0190528034839412,"Heterotrophic protists - Cercozoa"
"42",0.83,-0.3314087375,1,"Bullfrog","Cercozoa",12.25,1,"Heterotrophic protists",1936.45,"California",9,0.0160124975590705,"Heterotrophic protists - Cercozoa"
"43",0.396666666666667,-0.2923135375,1,"Bullfrog","Cercozoa",11.75,1,"Heterotrophic protists",1942.4,"California",10,0.0307121160985488,"Heterotrophic protists - Cercozoa"
"44",-0.603333333333333,-0.3133979375,1,"Bullfrog","Cercozoa",11.25,1,"Heterotrophic protists",1945.65,"California",11,0.0175325719800547,"Heterotrophic protists - Cercozoa"
"45",-0.123333333333333,-0.4954962375,1,"Bullfrog","Cercozoa",10.75,1,"Heterotrophic protists",1952.3,"California",12,0.0147547030616009,"Heterotrophic protists - Cercozoa"
"46",0.153809523809524,-0.6696115375,1,"Bullfrog","Cercozoa",10.25,1,"Heterotrophic protists",1956.45,"California",13,0.038937518865077,"Heterotrophic protists - Cercozoa"
"47",0.0109523809523809,-0.7076870375,1,"Bullfrog","Cercozoa",9.75,1,"Heterotrophic protists",1962.4,"California",14,0.0533530937384216,"Heterotrophic protists - Cercozoa"
"48",0.0466666666666667,-1.0598455375,1,"Bullfrog","Cercozoa",9.25,1,"Heterotrophic protists",1968.15,"California",15,0.0396158463385354,"Heterotrophic protists - Cercozoa"
"49",-0.174761904761905,-1.1831145375,1,"Bullfrog","Cercozoa",8.75,1,"Heterotrophic protists",1972.93,"California",16,0.0286488579171506,"Heterotrophic protists - Cercozoa"
"50",0.0716666666666667,-1.5281263375,1,"Bullfrog","Cercozoa",8.25,1,"Heterotrophic protists",1979.3,"California",17,0.0317919075144509,"Heterotrophic protists - Cercozoa"
"51",0.153809523809524,-1.3402558375,1,"Bullfrog","Cercozoa",7.75,1,"Heterotrophic protists",1982.21,"California",18,0.022822243651559,"Heterotrophic protists - Cercozoa"
"52",0.421666666666667,-1.4901035375,1,"Bullfrog","Cercozoa",7.25,1,"Heterotrophic protists",1987.55,"California",19,0.025259067357513,"Heterotrophic protists - Cercozoa"
"53",0.716666666666667,-1.3282450375,1,"Bullfrog","Cercozoa",6.75,1,"Heterotrophic protists",1990.79,"California",20,0.0402684563758389,"Heterotrophic protists - Cercozoa"
"54",0.776666666666667,-1.5611461375,1,"Bullfrog","Cercozoa",6.25,1,"Heterotrophic protists",1994.05,"California",21,0.0180026530225507,"Heterotrophic protists - Cercozoa"
"55",0.746666666666667,-1.4923926375,1,"Bullfrog","Cercozoa",5.75,1,"Heterotrophic protists",1998.16,"California",22,0.0196990424076607,"Heterotrophic protists - Cercozoa"
"56",1.24666666666667,-1.8423147375,1,"Bullfrog","Cercozoa",5.25,1,"Heterotrophic protists",2001.43,"California",23,0.0202799200228506,"Heterotrophic protists - Cercozoa"
"57",1.32166666666667,-2.1479821375,1,"Bullfrog","Cercozoa",4.75,1,"Heterotrophic protists",2003.85,"California",24,0.0549392498679345,"Heterotrophic protists - Cercozoa"
"58",1.57166666666667,-2.2455565375,1,"Bullfrog","Cercozoa",4.25,1,"Heterotrophic protists",2007.26,"California",25,0.0707257072570726,"Heterotrophic protists - Cercozoa"
"59",1.33,-2.3855170375,1,"Bullfrog","Cercozoa",3.75,1,"Heterotrophic protists",2009.83,"California",26,0.0738758029978587,"Heterotrophic protists - Cercozoa"
"60",1.22166666666667,-2.2515601375,1,"Bullfrog","Cercozoa",3.25,1,"Heterotrophic protists",2012,"California",27,0.0672595886603669,"Heterotrophic protists - Cercozoa"
"61",2.13,-2.6052310375,1,"Bullfrog","Cercozoa",2.75,1,"Heterotrophic protists",2014.28,"California",28,0.0741324921135647,"Heterotrophic protists - Cercozoa"
"62",2.29666666666667,-2.6377917375,1,"Bullfrog","Cercozoa",2.25,1,"Heterotrophic protists",2016.15,"California",29,0.0385046728971963,"Heterotrophic protists - Cercozoa"
"63",2.39666666666667,-2.0689291375,1,"Bullfrog","Cercozoa",1.75,1,"Heterotrophic protists",2018.1,"California",30,0.0156695156695157,"Heterotrophic protists - Cercozoa"
"64",1.54666666666667,-3.0420341375,1,"Bullfrog","Cercozoa",1.25,1,"Heterotrophic protists",2019.22,"California",31,0.035702479338843,"Heterotrophic protists - Cercozoa"
"65",1.56333333333333,-2.1827809375,1,"Bullfrog","Cercozoa",0.75,1,"Heterotrophic protists",2020.42,"California",32,0.0833682446585672,"Heterotrophic protists - Cercozoa"
"66",1.29666666666667,-2.0529499375,1,"Bullfrog","Cercozoa",0.25,1,"Heterotrophic protists",2021.35,"California",33,0.163145539906103,"Heterotrophic protists - Cercozoa"
"67",-0.740512820512821,-0.052983612272727,0,"Canyon","Cercozoa",21.25,0,"Heterotrophic protists",1404.55,"Wyoming",1,0.206806282722513,"Heterotrophic protists - Cercozoa"
"68",-0.740512820512821,-0.287820417363636,0,"Canyon","Cercozoa",20.75,0,"Heterotrophic protists",1420.54,"Wyoming",2,0.188535031847134,"Heterotrophic protists - Cercozoa"
"69",-0.740512820512821,-0.261774612272727,0,"Canyon","Cercozoa",20.25,0,"Heterotrophic protists",1436.39,"Wyoming",3,0.209125475285171,"Heterotrophic protists - Cercozoa"
"70",-0.740512820512821,-0.390645612272727,0,"Canyon","Cercozoa",19.25,0,"Heterotrophic protists",1469.99,"Wyoming",4,0.180675569520817,"Heterotrophic protists - Cercozoa"
"71",-0.740512820512821,-0.480820089363636,0,"Canyon","Cercozoa",18.75,0,"Heterotrophic protists",1485.16,"Wyoming",5,0.270998415213946,"Heterotrophic protists - Cercozoa"
"72",-0.740512820512821,-0.413622612272727,0,"Canyon","Cercozoa",18.25,0,"Heterotrophic protists",1499.74,"Wyoming",6,0.16424322538004,"Heterotrophic protists - Cercozoa"
"73",-0.740512820512821,-0.397645405363636,0,"Canyon","Cercozoa",17.75,0,"Heterotrophic protists",1514.41,"Wyoming",7,0.356927710843373,"Heterotrophic protists - Cercozoa"
"74",-0.740512820512821,-0.212823612272727,0,"Canyon","Cercozoa",17.25,0,"Heterotrophic protists",1530.41,"Wyoming",8,0.13758389261745,"Heterotrophic protists - Cercozoa"
"75",-0.740512820512821,-0.303886697363636,0,"Canyon","Cercozoa",16.75,0,"Heterotrophic protists",1547.66,"Wyoming",9,0.262541806020067,"Heterotrophic protists - Cercozoa"
"76",-0.740512820512821,-0.353682612272727,0,"Canyon","Cercozoa",16.25,0,"Heterotrophic protists",1572.4,"Wyoming",10,0.337010676156584,"Heterotrophic protists - Cercozoa"
"77",-0.740512820512821,-0.278948751363636,0,"Canyon","Cercozoa",15.75,0,"Heterotrophic protists",1596.52,"Wyoming",11,0.379856115107914,"Heterotrophic protists - Cercozoa"
"78",-0.740512820512821,-0.0469896122727267,0,"Canyon","Cercozoa",15.25,0,"Heterotrophic protists",1617.54,"Wyoming",12,0.393893129770992,"Heterotrophic protists - Cercozoa"
"79",-0.740512820512821,-0.0589776122727272,0,"Canyon","Cercozoa",14.25,0,"Heterotrophic protists",1649.69,"Wyoming",13,0.226393629124005,"Heterotrophic protists - Cercozoa"
"80",-0.740512820512821,-0.044522655363636,0,"Canyon","Cercozoa",13.75,0,"Heterotrophic protists",1663.46,"Wyoming",14,0.259101941747573,"Heterotrophic protists - Cercozoa"
"81",-0.740512820512821,-0.172863612272727,0,"Canyon","Cercozoa",13.25,0,"Heterotrophic protists",1677.05,"Wyoming",15,0.295774647887324,"Heterotrophic protists - Cercozoa"
"82",-0.740512820512821,-0.275398520363636,0,"Canyon","Cercozoa",12.75,0,"Heterotrophic protists",1691.63,"Wyoming",16,0.259325044404973,"Heterotrophic protists - Cercozoa"
"83",-0.740512820512821,-0.0969396122727266,0,"Canyon","Cercozoa",12.25,0,"Heterotrophic protists",1705.43,"Wyoming",17,0.33028362305581,"Heterotrophic protists - Cercozoa"
"84",-0.740512820512821,-0.446511963363636,0,"Canyon","Cercozoa",11.75,0,"Heterotrophic protists",1721.66,"Wyoming",18,0.349226804123711,"Heterotrophic protists - Cercozoa"
"85",-0.740512820512821,-0.0819546122727273,0,"Canyon","Cercozoa",11.25,0,"Heterotrophic protists",1736.48,"Wyoming",19,0.369369369369369,"Heterotrophic protists - Cercozoa"
"86",-0.740512820512821,-0.0927813503636363,0,"Canyon","Cercozoa",10.75,0,"Heterotrophic protists",1751.76,"Wyoming",20,0.2475442043222,"Heterotrophic protists - Cercozoa"
"87",-0.740512820512821,-0.229806612272727,0,"Canyon","Cercozoa",10.25,0,"Heterotrophic protists",1766.28,"Wyoming",21,0.365079365079365,"Heterotrophic protists - Cercozoa"
"88",-0.740512820512821,-0.162869846363636,0,"Canyon","Cercozoa",9.75,0,"Heterotrophic protists",1781.56,"Wyoming",22,0.254314259763851,"Heterotrophic protists - Cercozoa"
"89",-0.740512820512821,-0.131904612272727,0,"Canyon","Cercozoa",9.25,0,"Heterotrophic protists",1795.55,"Wyoming",23,0.199828473413379,"Heterotrophic protists - Cercozoa"
"90",-0.740512820512821,0.0238195106363639,0,"Canyon","Cercozoa",8.75,0,"Heterotrophic protists",1809.01,"Wyoming",24,0.203604618417347,"Heterotrophic protists - Cercozoa"
"91",-0.740512820512821,0.124838387727273,0,"Canyon","Cercozoa",8.25,0,"Heterotrophic protists",1825.33,"Wyoming",25,0.168269230769231,"Heterotrophic protists - Cercozoa"
"92",-0.740512820512821,-0.148657898363636,0,"Canyon","Cercozoa",7.75,0,"Heterotrophic protists",1838.7,"Wyoming",26,0.186687306501548,"Heterotrophic protists - Cercozoa"
"93",-0.740512820512821,-0.0919446122727265,0,"Canyon","Cercozoa",7.25,0,"Heterotrophic protists",1854.15,"Wyoming",27,0.306216931216931,"Heterotrophic protists - Cercozoa"
"94",-0.740512820512821,-0.396555655363636,0,"Canyon","Cercozoa",6.75,0,"Heterotrophic protists",1870.1,"Wyoming",28,0.35755258126195,"Heterotrophic protists - Cercozoa"
"95",-0.740512820512821,-0.480555612272727,0,"Canyon","Cercozoa",6.25,0,"Heterotrophic protists",1882.8,"Wyoming",29,0.381150381150381,"Heterotrophic protists - Cercozoa"
"96",-0.740512820512821,-0.780573491363636,0,"Canyon","Cercozoa",5.75,0,"Heterotrophic protists",1894.55,"Wyoming",30,0.52088772845953,"Heterotrophic protists - Cercozoa"
"97",-0.740512820512821,-0.939096612272727,0,"Canyon","Cercozoa",5.25,0,"Heterotrophic protists",1906.35,"Wyoming",31,0.345883854499043,"Heterotrophic protists - Cercozoa"
"98",-0.900952380952381,-1.41965664736364,0,"Canyon","Cercozoa",4.75,0,"Heterotrophic protists",1919.25,"Wyoming",32,0.413674033149171,"Heterotrophic protists - Cercozoa"
"99",-0.163137254901961,-1.66536961227273,0,"Canyon","Cercozoa",4.25,0,"Heterotrophic protists",1933.45,"Wyoming",33,0.227650219833903,"Heterotrophic protists - Cercozoa"
"100",-0.42,-2.08068401736364,0,"Canyon","Cercozoa",3.75,0,"Heterotrophic protists",1946.85,"Wyoming",34,0.252002464571781,"Heterotrophic protists - Cercozoa"
"101",0.496666666666667,-2.26976461227273,0,"Canyon","Cercozoa",3.25,0,"Heterotrophic protists",1958.25,"Wyoming",35,0.225289895085588,"Heterotrophic protists - Cercozoa"
"102",-0.386666666666667,-2.49688134936364,0,"Canyon","Cercozoa",2.75,0,"Heterotrophic protists",1969.6,"Wyoming",36,0.27143738433066,"Heterotrophic protists - Cercozoa"
"103",-0.131111111111111,-2.89952345227273,0,"Canyon","Cercozoa",2.25,0,"Heterotrophic protists",1979.6,"Wyoming",37,0.26381129733085,"Heterotrophic protists - Cercozoa"
"104",-0.355897435897436,-3.29310005336364,0,"Canyon","Cercozoa",1.75,0,"Heterotrophic protists",1989.75,"Wyoming",38,0.277027027027027,"Heterotrophic protists - Cercozoa"
"105",0.248333333333333,-3.37066261227273,0,"Canyon","Cercozoa",1.25,0,"Heterotrophic protists",2005,"Wyoming",39,0.230723251643754,"Heterotrophic protists - Cercozoa"
"106",0.88,-3.27192558336364,0,"Canyon","Cercozoa",0.75,0,"Heterotrophic protists",2017.1,"Wyoming",40,0.322087842138765,"Heterotrophic protists - Cercozoa"
"107",0.313333333333333,-3.20083261227273,0,"Canyon","Cercozoa",0.25,0,"Heterotrophic protists",2020.25,"Wyoming",41,0.336591086786552,"Heterotrophic protists - Cercozoa"
"108",0.0933333333333337,-0.445997975555556,0,"Crescent","Cercozoa",20.25,0,"Heterotrophic protists",1772.27,"Washington",1,0.812254753999396,"Heterotrophic protists - Cercozoa"
"109",0.0933333333333337,-0.410964795555556,0,"Crescent","Cercozoa",19.75,0,"Heterotrophic protists",1777,"Washington",2,0.576774193548387,"Heterotrophic protists - Cercozoa"
"110",0.0933333333333337,-0.485411075555556,0,"Crescent","Cercozoa",19.25,0,"Heterotrophic protists",1782.2,"Washington",3,0.757834757834758,"Heterotrophic protists - Cercozoa"
"111",0.0933333333333337,-0.360031095555556,0,"Crescent","Cercozoa",18.75,0,"Heterotrophic protists",1787.35,"Washington",4,0.424019607843137,"Heterotrophic protists - Cercozoa"
"112",0.0933333333333337,-0.385531295555556,0,"Crescent","Cercozoa",18.25,0,"Heterotrophic protists",1792.13,"Washington",5,0.677642276422764,"Heterotrophic protists - Cercozoa"
"113",0.0933333333333337,-0.131328795555556,0,"Crescent","Cercozoa",17.75,0,"Heterotrophic protists",1796.87,"Washington",6,0.566226347732953,"Heterotrophic protists - Cercozoa"
"114",0.0933333333333337,-0.314288375555556,0,"Crescent","Cercozoa",17.25,0,"Heterotrophic protists",1801.71,"Washington",7,0.730088495575221,"Heterotrophic protists - Cercozoa"
"115",0.0933333333333337,-0.0624184955555556,0,"Crescent","Cercozoa",16.75,0,"Heterotrophic protists",1805.86,"Washington",8,0.222830336200156,"Heterotrophic protists - Cercozoa"
"116",0.0933333333333337,0.00780146444444441,0,"Crescent","Cercozoa",16.25,0,"Heterotrophic protists",1810.72,"Washington",9,0.446808510638298,"Heterotrophic protists - Cercozoa"
"117",0.0933333333333337,-0.0364522955555557,0,"Crescent","Cercozoa",15.75,0,"Heterotrophic protists",1815.37,"Washington",10,0.471476510067114,"Heterotrophic protists - Cercozoa"
"118",0.0933333333333337,-0.114029915555556,0,"Crescent","Cercozoa",15.25,0,"Heterotrophic protists",1820.07,"Washington",11,0.561604584527221,"Heterotrophic protists - Cercozoa"
"119",0.0933333333333337,0.0893839044444444,0,"Crescent","Cercozoa",14.75,0,"Heterotrophic protists",1824.84,"Washington",12,0.398516520566419,"Heterotrophic protists - Cercozoa"
"120",0.0933333333333337,0.121251324444444,0,"Crescent","Cercozoa",14.25,0,"Heterotrophic protists",1829.99,"Washington",13,0.4875,"Heterotrophic protists - Cercozoa"
"121",0.0933333333333337,0.237191504444444,0,"Crescent","Cercozoa",13.75,0,"Heterotrophic protists",1834.7,"Washington",14,0.395121951219512,"Heterotrophic protists - Cercozoa"
"122",0.0933333333333337,0.0715608844444444,0,"Crescent","Cercozoa",13.25,0,"Heterotrophic protists",1846.49,"Washington",15,0.382321618743344,"Heterotrophic protists - Cercozoa"
"123",0.0933333333333337,-0.000499095555555717,0,"Crescent","Cercozoa",12.75,0,"Heterotrophic protists",1852.98,"Washington",16,0.313646788990826,"Heterotrophic protists - Cercozoa"
"124",0.0933333333333337,0.327696144444444,0,"Crescent","Cercozoa",12.25,0,"Heterotrophic protists",1867.3,"Washington",17,0.408665105386417,"Heterotrophic protists - Cercozoa"
"125",0.0933333333333337,0.459901604444444,0,"Crescent","Cercozoa",11.75,0,"Heterotrophic protists",1873.2,"Washington",18,0.516680227827502,"Heterotrophic protists - Cercozoa"
"126",0.0933333333333337,0.765830124444444,0,"Crescent","Cercozoa",11.25,0,"Heterotrophic protists",1872.96,"Washington",19,0.355316285329744,"Heterotrophic protists - Cercozoa"
"127",0.0933333333333337,0.976229504444444,0,"Crescent","Cercozoa",10.75,0,"Heterotrophic protists",1877.1,"Washington",20,0.392899408284024,"Heterotrophic protists - Cercozoa"
"128",0.0933333333333337,0.653378064444444,0,"Crescent","Cercozoa",10.25,0,"Heterotrophic protists",1886.32,"Washington",21,0.551654964894684,"Heterotrophic protists - Cercozoa"
"129",0.0933333333333337,0.272146004444444,0,"Crescent","Cercozoa",9.75,0,"Heterotrophic protists",1888.7,"Washington",22,0.776015228426396,"Heterotrophic protists - Cercozoa"
"130",0.0933333333333337,0.166950564444444,0,"Crescent","Cercozoa",9.25,0,"Heterotrophic protists",1899.8,"Washington",23,0.768232819074334,"Heterotrophic protists - Cercozoa"
"131",0.526666666666667,0.0813943044444443,0,"Crescent","Cercozoa",8.75,0,"Heterotrophic protists",1910.9,"Washington",24,0.807134220072551,"Heterotrophic protists - Cercozoa"
"132",0.014761904761905,0.00031796444444443,0,"Crescent","Cercozoa",8.25,0,"Heterotrophic protists",1918.4,"Washington",25,0.768831168831169,"Heterotrophic protists - Cercozoa"
"133",0.104444444444445,0.0104866044444443,0,"Crescent","Cercozoa",7.75,0,"Heterotrophic protists",1931,"Washington",26,0.738341968911917,"Heterotrophic protists - Cercozoa"
"134",0.501666666666667,-0.123808355555556,0,"Crescent","Cercozoa",7.25,0,"Heterotrophic protists",1938.83,"Washington",27,0.745977571916138,"Heterotrophic protists - Cercozoa"
"135",-0.0955555555555554,-0.173274195555556,0,"Crescent","Cercozoa",6.75,0,"Heterotrophic protists",1949.15,"Washington",28,0.691250572606505,"Heterotrophic protists - Cercozoa"
"136",0.0558333333333336,-0.458171135555556,0,"Crescent","Cercozoa",6.25,0,"Heterotrophic protists",1956.8,"Washington",29,0.715328467153285,"Heterotrophic protists - Cercozoa"
"137",0.373333333333334,-0.517825695555556,0,"Crescent","Cercozoa",5.75,0,"Heterotrophic protists",1964.05,"Washington",30,0.727162734422263,"Heterotrophic protists - Cercozoa"
"138",-0.535238095238095,-0.708782195555556,0,"Crescent","Cercozoa",5.25,0,"Heterotrophic protists",1973.22,"Washington",31,0.484799482535576,"Heterotrophic protists - Cercozoa"
"139",-0.433939393939394,-0.944270595555556,0,"Crescent","Cercozoa",4.75,0,"Heterotrophic protists",1980,"Washington",32,0.415307402760351,"Heterotrophic protists - Cercozoa"
"140",0.505833333333334,-1.08400719555556,0,"Crescent","Cercozoa",4.25,0,"Heterotrophic protists",1988.6,"Washington",33,0.347670250896057,"Heterotrophic protists - Cercozoa"
"141",0.243333333333334,-1.28682469555556,0,"Crescent","Cercozoa",3.75,0,"Heterotrophic protists",1995.9,"Washington",34,0.286700125470514,"Heterotrophic protists - Cercozoa"
"142",0.213333333333333,-1.32915419555556,0,"Crescent","Cercozoa",3.25,0,"Heterotrophic protists",2002.6,"Washington",35,0.291761148904006,"Heterotrophic protists - Cercozoa"
"143",0.455833333333334,-1.07909509555556,0,"Crescent","Cercozoa",2.75,0,"Heterotrophic protists",2006.34,"Washington",36,0.516741071428571,"Heterotrophic protists - Cercozoa"
"144",-0.206666666666667,-0.813845195555556,0,"Crescent","Cercozoa",2.25,0,"Heterotrophic protists",2012.3,"Washington",37,0.383001049317943,"Heterotrophic protists - Cercozoa"
"145",0.976666666666667,-0.845399295555556,0,"Crescent","Cercozoa",1.75,0,"Heterotrophic protists",2014.74,"Washington",38,0.2271714922049,"Heterotrophic protists - Cercozoa"
"146",0.693333333333333,-0.920909395555556,0,"Crescent","Cercozoa",1.25,0,"Heterotrophic protists",2018.15,"Washington",39,0.257462686567164,"Heterotrophic protists - Cercozoa"
"147",0.593333333333334,-0.865373295555556,0,"Crescent","Cercozoa",0.75,0,"Heterotrophic protists",2020.33,"Washington",40,0.265676567656766,"Heterotrophic protists - Cercozoa"
"148",0.743333333333333,-1.58144119555556,0,"Crescent","Cercozoa",0.25,0,"Heterotrophic protists",2021.2,"Washington",41,0.203719357565511,"Heterotrophic protists - Cercozoa"
"149",-0.8175,-0.352684366159091,0,"Eyrie","Cercozoa",21.25,0,"Heterotrophic protists",1711.83,"Wyoming",1,0.0906329113924051,"Heterotrophic protists - Cercozoa"
"150",-0.8175,-0.506042935174242,0,"Eyrie","Cercozoa",20.75,0,"Heterotrophic protists",1725.74,"Wyoming",2,0.065772830761447,"Heterotrophic protists - Cercozoa"
