"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"210","FOOT20_18.5",-0.114330529246249,0.510758793685248,-0.0534011910171275,-1.01125,"No"
"211","FOOT20_19",-0.247196352344175,0.346243182518301,-0.0146919449914358,-1.01125,"No"
"212","FOOT20_19.5",-0.169404698008,0.465706801727592,-0.0814000830171278,-1.01125,"No"
"213","FOOT20_2",-0.323862675627811,-0.520364247862913,-2.55573838899144,0.736666666666667,"Yes"
"214","FOOT20_2.5",-0.418347837299826,-0.574530438002578,-2.80296873501713,0.245,"Yes"
"215","FOOT20_20",-0.195194173939085,0.347104894787799,-0.0968602649914359,-1.01125,"No"
"216","FOOT20_20.5",-0.204563872795711,0.361391235886274,-0.155595890017127,-1.01125,"No"
"217","FOOT20_21",-0.0861030005798047,0.196002162847807,-0.174685544991436,-1.01125,"No"
"218","FOOT20_21.5",-0.0602154857418654,0.0747881764300005,-0.116284988017127,-1.01125,"No"
"219","FOOT20_22",-0.00330690807206376,0.257816532271845,-0.018086504991436,-1.01125,"No"
"220","FOOT20_22.5",-0.0911779076257822,0.174663077675526,-0.0245293300171276,-1.01125,"No"
"221","FOOT20_3",-0.43219219707867,-0.569226287771746,-2.86967190299144,0.17,"Yes"
"222","FOOT20_3.5",-0.39618194625799,-0.565587286584514,-1.79228329501713,-0.28,"Yes"
"223","FOOT20_4",-0.347674609202941,-0.551543635028162,-1.50367783599144,-0.352222222222222,"Yes"
"224","FOOT20_4.5",-0.365363794764311,-0.6167822411958,-1.75895228101713,-0.363333333333333,"Yes"
"225","FOOT20_5",-0.399788798076716,-0.498139451476629,-1.31253696299144,-0.421666666666667,"Yes"
"226","FOOT20_5.5",-0.373243385385657,-0.58354745881715,-1.53857131701713,0.108461538461538,"Yes"
"227","FOOT20_6",-0.381967400371505,-0.492610114206241,-1.01149238099144,-0.196666666666667,"Yes"
"228","FOOT20_7",-0.345206447271225,-0.416986037366577,-0.557530588991436,-1.01125,"No"
"229","FOOT20_7.5",-0.323502316485764,-0.4289439513952,-0.654425729017127,-1.01125,"No"
"230","FOOT20_8",-0.322699260473369,-0.166951210398936,-0.128127596991436,-1.01125,"No"
"231","FOOT20_8.5",-0.286116582893052,-0.111121765479033,-0.425246814017127,-1.01125,"No"
"232","FOOT20_9",-0.263305476900328,-0.00847895539543592,0.0325350440085641,-1.01125,"No"
"233","FOOT20_9.5",-0.306248799862497,-0.0303366591391978,-0.119106949017127,-1.01125,"No"
"234","LIGH20_0.5",-1.02958331728763,-0.572052547282369,-3.11652945819444,0.896666666666667,"No"
"235","LIGH20_1",-0.793496218169567,-0.566267369650028,-3.27010630530556,0.58,"No"
"236","LIGH20_1.5",-0.728375793862474,-0.448587466815987,-3.31876487919444,0.386060606060606,"No"
"237","LIGH20_10",-0.792367179718964,0.0726580324443862,-0.225086145305556,-0.734035087719298,"No"
"238","LIGH20_10.5",-0.741946071809696,0.514031937466398,-0.212444916194444,-0.734035087719298,"No"
"239","LIGH20_11",-0.829987775040792,0.235581069364033,-0.157544385305556,-0.734035087719298,"No"
"240","LIGH20_11.5",-0.781245414952206,0.422959586121735,0.0386796738055555,-0.734035087719298,"No"
"241","LIGH20_12",-0.875633557210344,0.0978713491921426,0.0172255346944441,-0.734035087719298,"No"
"242","LIGH20_12.5",-0.623307445394677,0.523713796912979,0.0224993438055554,-0.734035087719298,"No"
"243","LIGH20_13",-0.711819384727222,0.374653542860274,-0.0920992653055555,-0.734035087719298,"No"
"244","LIGH20_13.5",-0.326603388490734,0.244902129052342,-0.0862453261944447,-0.734035087719298,"No"
"245","LIGH20_14",-0.809290266813132,0.0210135574008269,-0.179908545305556,-0.734035087719298,"No"
"246","LIGH20_14.5",-0.682476921864739,0.468550433862342,-0.0887680691944448,-0.734035087719298,"No"
"247","LIGH20_15",-0.805583580572124,0.230779044447766,-0.223338945305556,-0.734035087719298,"No"
"248","LIGH20_15.5",-0.622974843382685,0.36864003532342,-0.100317538194445,-0.734035087719298,"No"
"249","LIGH20_16",-0.918065483245619,0.372707239879798,-0.191539905305556,-0.734035087719298,"No"
"250","LIGH20_16.5",-0.442336343874783,0.259491988108876,-0.028691895194445,-0.734035087719298,"No"
