"","sample_id","MDS1","MDS2","d15N_anomaly_mean_1800_1850","mean_air_temp_degC_anomaly_combined","fish_present_binary_YN"
"205","FOOT20_15.5",0.377460261720616,0.191284968756252,-0.148767604017128,-1.01125,"No"
"206","FOOT20_16",0.307078185020554,0.375200966069298,0.142206615008564,-1.01125,"No"
"207","FOOT20_17",0.402085352732517,0.422454772985979,0.127480215008564,-1.01125,"No"
"208","FOOT20_17.5",0.369055445939037,0.256292347839495,0.0658751969828724,-1.01125,"No"
"209","FOOT20_18",0.321473294071014,0.282855338739907,-0.0430964249914361,-1.01125,"No"
"210","FOOT20_18.5",0.373776711495362,0.249540156911254,-0.0534011910171275,-1.01125,"No"
"211","FOOT20_19",0.344965227628672,0.275509690671332,-0.0146919449914358,-1.01125,"No"
"212","FOOT20_19.5",0.375078319677829,0.148004540501797,-0.0814000830171278,-1.01125,"No"
"213","FOOT20_2",0.109208052341361,-0.457667053985759,-2.55573838899144,0.736666666666667,"Yes"
"214","FOOT20_2.5",0.104440483922023,-0.602092817806243,-2.80296873501713,0.245,"Yes"
"215","FOOT20_20",0.352715273666643,0.320214973528114,-0.0968602649914359,-1.01125,"No"
"216","FOOT20_20.5",0.277207943833474,0.322616149893374,-0.155595890017127,-1.01125,"No"
"217","FOOT20_21",0.309635233610314,0.0999315841834349,-0.174685544991436,-1.01125,"No"
"218","FOOT20_21.5",0.145629466116019,0.143151225855372,-0.116284988017127,-1.01125,"No"
"219","FOOT20_22",0.238941500685816,0.223689068443293,-0.018086504991436,-1.01125,"No"
"220","FOOT20_22.5",0.111334693021967,0.222567217758714,-0.0245293300171276,-1.01125,"No"
"221","FOOT20_3",0.0119861779920058,-0.366321748450339,-2.86967190299144,0.17,"Yes"
"222","FOOT20_3.5",0.282978325138842,-0.406581153299824,-1.79228329501713,-0.28,"Yes"
"223","FOOT20_4",0.202922276753222,-0.332829839298242,-1.50367783599144,-0.352222222222222,"Yes"
"224","FOOT20_4.5",0.302166140536297,-0.284325837263889,-1.75895228101713,-0.363333333333333,"Yes"
"225","FOOT20_5",0.208071912716683,-0.215559871133307,-1.31253696299144,-0.421666666666667,"Yes"
